# Interlingua translation file: English -> ja
# Format: hash<TAB>translation
hash	translation
abce6ac5a7e8e000	ボディビルダー
458061e6c447c000	ボディビルディング
6b0a8a8d4a204000	ボディーガード
73fd25351370c000	ボディーガード（複数形）
3f77638106231000	車体
c70f5f557da31000	ボーイング
24d48efb96385000	ボーア人
17c9eb5df812e000	湿地
f7204ebf51d64000	ボガート
d44d63db70838000	ボギー
ad1bb743b04d7040	泥沼にはまった
065652cd163ba080	信じられない
065652cd163ba040	驚かせる
5f67bf85ae6aa000	ボーグル
45a2f36ffd2bc000	沼地
45a2f36ffd2bc040	行き詰まらせる
46c8d49b7d7d2080	偽の
9a1da84eb5756000	ボヘミア
db36d3a3c78c1080	ボヘミアンの
db36d3a3c78c1000	自由人
f28cc5df520a8000	ボーア
baeeaa6fa823b040	沸騰する
baeeaa6fa823b000	沸騰
540232206b36c040	沸騰させた
540232206b36c080	ゆでた
ebf592a862a8c000	ボイラー
92f723078a002000	ボイラー製造者
2e17716944139000	定型文
76382f1bade97000	ボイラー
7ffbea6df89c9080	沸騰している
7ffbea6df89c9000	沸騰
557f34dcc9319040	沸騰する
557f34dcc9319000	おでき
19b4892ed406e080	騒々しい
9e7f8ce846884000	ボル
2e49bc855ecfe000	ボーラ
e778ea56674ab080	太字の
65cfc8f08eba1080	より大胆な
842d3e02ef462000	太字
842d3e02ef462080	太字の
cf905939090fa0c0	大胆に
6a9ddc0668f0c000	大胆さ
1d76cdefb1a03000	ボレロ
2c41418734d68000	幹
aeba5bd2900a6000	ボリバル
ad2d8c468e971000	ボリビア
c20ef2249c390000	ボリビア人
c20ef2249c390080	ボリビアの
2961bcb28550a000	ボリビアーノ
fd843deb48bbc000	さく果
d52b650c2ec9c000	くだらないこと
d52b650c2ec9c340	ばかな
a6c9c5d8a1acd000	ボーロー
8ed17f3de4915000	ボローニャ
77500659fcd4b000	ボリシェヴィキ
48176f0d9c170040	支える
48176f0d9c170000	長枕
c901412edd011040	支えた
c901412edd011080	補強された
8b484375a9b7d040	支える
8b484375a9b7d000	長枕
b66d4a7aec338000	ボルト
b66d4a7aec338040	逃げ出す
8a7b5e1ff698c040	ボルトで締めた
025e6183058aa000	ボルト
025e6183058aa040	逃げ出す
960fdfee807ed000	丸薬
53e516fb84f69000	爆弾
53e516fb84f69040	爆撃する
47db0b2f0f14f040	爆撃した
909af4776d7be000	爆撃手
050572700cff2000	砲撃
cfd719e65dc38000	ボンベイ
f1db0a1c45d9b040	爆撃した
f1db0a1c45d9b080	酔っ払った
11192310e6cbe000	爆撃機
74d3dd2a86f9d000	爆撃機
edd4ab5b941d0000	爆撃
a5df4e09f2dbb000	爆撃
4ea9fd03ef558000	爆弾
4ea9fd03ef558040	爆撃する
671ce4473fe7c000	爆弾
239cbc2a19f45000	ボン
e74c85c3ddd2f080	真正の
43bc8575c1ab7000	大当たり
c12c237172749000	絆
cf0f1a64aa85e000	束縛
10ed41ec1f368080	結合した
b88d90178e9da000	結合
dedc26f5c66b3000	債券
269f90f6784fb000	骨
828d49f4d0f0e080	骨のある
0601eac1b3155080	骨なしの
5a9bbcc2bed5c000	大失敗
c87a3ad739620000	骨
6a6cdd3f2ec05000	かがり火
87462d92873b9000	水パイプ
478100006106c000	ボンゴ
58ef20058034e000	水パイプ
f7c2abca49769000	ボニファス
47859d2cd45cf000	骨抜き
47859d2cd45cf040	骨を抜く
20b23278c15ed000	カツオ
7a26e96b53546080	狂った
9e46b354fc2ea000	ボナー
bf2bb6d4ba500000	ボンネット
2becbb5c82daf000	ボニー
8a543fdae2efa080	美しい
c29105d7852dc000	ボノボ
c035a3350ba3c000	盆栽
27ee58f85c02e000	ボーナス
df3cd93d4bd9d000	ボーナス
9309c2b3c6e11080	骨ばった
e1037823eb9f2040	ブーイングする
e1037823eb9f2340	わっ
5fae09ef46416000	おっぱい
20054b928680a040	へまをした
996372b9bcdd0000	カツオドリ
b6b3e26de4935000	おっぱい
a107498223e16000	まぬけ
c0ad01292fefc000	ブギー
c0ad01292fefc040	踊る
69558491d0b25000	本
69558491d0b25040	予約する
080cdbc872c9a080	予約可能な
0b37b593fcf3e000	本棚
d4349ad5ff148000	本棚
75317c9134184040	予約した
a0d49ec220758000	ブックエンド
75909d50f1df2000	ブッカー
5d36d0c1d6d0f000	賭け屋
5d2fdeb236608000	予約
59a8e92da1369000	予約
e58687764c1f8080	本好きな
5e7afc47474ce000	簿記係
3a071134ca74e000	簿記
2c13a3434bdf0000	小冊子
b7dfa072ba789000	小冊子
98ee28285e263000	ブックメーカー
6f8d0d7790d15000	ブックメーカー
fb09354fa28cc000	学者
005482f10e420000	ブックマーク
005482f10e420040	ブックマークする
bb71ce0167155040	ブックマークした
9d757fb17b5a4040	ブックマークする
11a98b6a50dce000	ブックマーク
a8ed21cc21b84000	本
4d0be0ac9f2bf000	書店
373f0d3e4fce3000	書店
4cd7747c7d1f0000	本棚
97278fbc35b51000	本棚
03c74084926ea000	書店
8d505c7479f9f000	書店
81a2ac182de51000	書店
25834b3e399a3000	書店
f2dcde355a93b000	本の虫
9800fe0b535ce080	ブール型の
9800fe0b535ce000	ブール値
e4876ad1d92c2000	ブーム
e4876ad1d92c2040	急成長する
0b47cd30c95ca000	ラジカセ
180e179871f4b000	ベビーブーマー
5567926cd4b78000	ブーメラン
7531aa0ad0e0b000	ベビーブーマー
de729f5d90895080	急成長の
de729f5d90895040	とどろく
bc843501e88f4000	ブーム
b730dc596af33000	恩恵
43d8fccd8f817000	僻地
72ffb68b0e0cf000	ブーイング
72ffb68b0e0cf040	ブーイングする
f720258070a88040	高める
f720258070a88000	後押し
ef7c2b671ec36040	押し上げた
2c2941237f9cc000	ブースター
592c56e9bbf78000	ブースター
910bc2a87ee08040	押し上げる
910bc2a87ee08000	ブースティング
c829085241595000	押し上げ
c829085241595040	促進する
233431e74c945000	ブーツ
233431e74c945040	起動する
b3e107d2b2564080	ブーツを履いた
b3e107d2b2564040	起動した
6a09a5d95fd73000	ブース
bf26250843c2b000	ブース
44f6cc92052a3000	ベビーシューズ
53fe718a05a42000	ブーティー
8da4b2b613ec0000	起動
8da4b2b613ec0040	ブートする
a07aa7264a8b6080	密造の
a07aa7264a8b6000	海賊版
a70692c2eaa9d000	密造品
79870af3fa041000	ブーツ
428f0ef4fa895000	ブートストラップ
428f0ef4fa895040	起動する
995c5bb09ef03000	ブートストラップ
bcb1f55352c67000	戦利品
de59866711669000	酒
de59866711669040	大酒を飲む
8e6ded80972d7000	ビーバップ
8e6ded80972d7040	殴る
978b9bf74f0f3000	ボラ
139c3c0fa9a4f000	ボルドー
a7025af193c2f000	ボーデン
ca7942678f648000	境界
0818ebbaa30dc040	接した
0818ebbaa30dc080	縁どられた
11c962c7a9002080	隣接する
11c962c7a9002040	接する
58c48266e9e85000	境界線
58c48266e9e85080	境界の
1ebcec2ddd992000	境界
2ff63cdabda95040	退屈させる
2ff63cdabda95000	退屈な人
8be721d3d58ec080	北の
77d15b69c4a94080	退屈した
999e2d4a57582000	退屈
d6c7e70b6454e000	ボーリング孔
127bb90e6095b000	穴あけ機
fc9b4cb84eee2040	退屈させる
fc9b4cb84eee2000	退屈な人
42f4816e33a5b000	ボルグ
e7233da45ad56080	退屈な
dee28ca60c1d2040	妨害する
dee28ca60c1d2000	ボーク
28b6b501cfa73080	生まれた
28b6b501cfa73040	生まれた
e069a5f527861040	運ばれた
0dd9a437c535f000	ホウ素
46560e83e40e0000	区
0812a5b2a563a000	自治区
defe999710c65040	借りる
ef20c69ccc6a6040	借りた
b099cfa2695b5000	借り手
4e5e5811f7314000	借り手
96c438df7d1a1000	借り入れ
96c438df7d1a1040	借りる
d65894dd4d2d2000	借入金
25b6162fadb8c040	借りる
ff6cc45221af6000	ボッシュ
c4c0cc9ebb210000	ナンセンス
dc2e4c803ba0a080	ボスニアの
dc2e4c803ba0a000	ボスニア人
0e14c39035992000	胸
a228b9abe6819000	ボソン
e3f1d019da280000	ボソン
01d228156167d000	上司
1d5c07c1dd18e000	上司
e918c554f1af2080	より威張った
97c4bf0112772000	ボストン
8741e2366ee10080	ボストンの
8741e2366ee10000	ボストン人
2785335b8a9f6000	ボズウェル
4e0c331e2c22f000	ボット
3f197e9306866080	植物の
b23d31a73ebfc080	植物学の
2ee009eb20fb7000	植物由来成分
ed10181a9a580000	植物学者
7bcc486568ca1000	植物学
046ec41915a47080	失敗した
046ec41915a47040	しくじった
292b1a50c165a540	両方
f9fbf72a98d21040	悩ます
f9fbf72a98d21000	面倒
caef1d1164d0d040	悩ませた
caef1d1164d0d080	困った
889ce827c656d040	悩ます
a9c6ad538bb68040	悩ます
a9c6ad538bb68000	面倒
22ae84023ed0d080	面倒な
7b5b6726aed47000	ボトックス
1c5a9d8bfb0f4000	ボット
0495d5a1ad891000	ボット
51253dec79ab6000	ボトル
0e7d2d2057787080	瓶詰めの
0e7d2d2057787040	瓶詰めした
e837dc53f12f1000	ボトルネック
348d7de58fa8a000	ボトルネック
b9a0d5fc82bcb000	ボトル
c5722c9c87c69000	瓶詰め
c5722c9c87c69040	瓶詰めにする
de530520915cf000	底
de530520915cf080	底の
329c743b4bd8f080	底のある
329c743b4bd8f040	底に達した
6c8eebcde7fa2080	底なしの
8b3358542cc77000	底
d396c87c9a33e000	ボツリヌス菌
6cc4c76c3e828000	婦人用私室
e9ab5e354a5a9000	大枝
89052a706945a040	買った
6954015c09b4a000	ブイヨン
97e069ba31c9e000	ボルダー
629cfb0e8b5ed000	大石
9158fb2ee049d000	大通り
a40d881337a03000	大通り
4290a5945704b040	跳ねる
4290a5945704b000	バウンド
0fc9252612700040	跳ねた
b58d4e092db09000	用心棒
c039ee33ae090000	用心棒
b0e46f9f3912b040	弾む
b0e46f9f3912b000	弾み
524ff57bc89da080	跳ねる
524ff57bc89da040	弾む
07a5de3af8538080	弾む
ea57f7ab2dbe2080	〜行きの
ea57f7ab2dbe2040	縛った
ea57f7ab2dbe2000	限界
201d2da284688000	境界
6da878301f730000	境界
16680fe8329f0080	有界の
16680fe8329f0040	囲まれた
b7d9ffeeb1d98040	跳ねる
b7d9ffeeb1d98080	弾む
cb99c61594b14080	無限の
f772fbc64e71a000	境界
f772fbc64e71a040	跳ねる
057aa58d1828a000	報奨金
0d715308bcd46080	豊富な
a6369e5fe1bb0000	賞金
bd3b3c2a04fc2000	花束
3dfd67e7c1826000	花束
ef418953f93a0000	バーボン
cf023c8cfaf55000	ブルジョワ
cf023c8cfaf55080	中産階級の
1506865ab386a000	ブルジョアジー
8088becdfd068000	ボーン
10fd1b0e49e20000	証券取引所
2990333cd6430000	一勝負
4669a75e311e7000	ブティック
2004f1a88e65b000	ブティック
14088b911fba4000	一勝負
36ea4169ff6dc080	牛の
36ea4169ff6dc000	牛
9f1a05ff6af26000	弓
9f1a05ff6af26040	お辞儀する
aa4f80a0205e8080	曲がった
aa4f80a0205e8040	お辞儀した
6f5ebd7f3eeb5000	腸
4bd29e5126c83000	腸
76c5108976394000	あずまや
8ff5ac51a8eb7000	木陰
c76c2c55ac57a000	バワリー
c76c2c55ac57a080	木陰の多い
2b8328a116945000	ボウイ
fda15f94bd5ee000	お辞儀
fda15f94bd5ee040	お辞儀する
d9b85dbd049a0000	ボウル
e8960dccd0629040	投げた
87d620410b36a000	ボウラー
c2ab671811dd2000	投手
f09ed0568a0e6000	ボウリング
5e793321fef4e000	ボウル
2dd817f6041bf000	弓手
029a7cc47631a000	弓
029a7cc47631a040	お辞儀する
3542fa4089f80000	弓師
fb32c8cd0a4b2000	箱
8abaf390ed01c000	有蓋貨車
3e8c70a92da15080	箱入りの
3e8c70a92da15040	箱に入れた
ea8e8174e4e74000	ボクサー
b1da916eab0f8000	ボクサー
74344bfab0eee000	箱
b9021b45e1c6d000	ボクシング
9201a2ac8475a000	ツゲ
426d212c90e78000	男の子
fa2947d828120000	ボイコット
fa2947d828120040	ボイコットする
cd04d48961e62000	ボイコット
cd04d48961e62040	不買運動する
ab019b0da3096000	ボイヤー
f703e6b69a47b000	彼氏
f56d403ab29dc000	ボーイフレンド
c4eb69b078038000	少年時代
ffca02a602d7a000	ボイル
c2fe3a2f87843000	男の子
739ccb3b79847000	まぬけ
f984215e60e71000	拍毎分
44dfba86838a0000	ビット毎秒
3c83d7f9f02c2000	ブラジャー
ad8cfff770b63000	ブラバント
fef6eca4675f1000	支え
fef6eca4675f1040	支える
16da61df54ab3040	支えた
16da61df54ab3080	身構えた
2f77ee3dbf791000	ブレスレット
fbc54c2977f29000	ブレスレット
e2b769f7241b1000	中括弧
52e8dc99fb637080	爽快な
52e8dc99fb637000	支え
6da7a3bf3b922000	シダ
f9e47d6aa868e000	括弧
f9e47d6aa868e040	括弧で囲む
f4ecc1ce2f035040	括弧で囲んだ
f4ecc1ce2f035080	同類の
3122b0bd7a909000	括弧
5b4d222a7a34f080	汽水の
fc37573b98d11000	ブラッド
f72b36d947a02000	ブラッドベリ
61652658e837c000	ブラッドフォード
d80a700148b94000	小釘
b49b7adbb1d8f000	ブラッドショー
31105aaddba32000	ブレイディ
a3269ff6a0add040	自慢する
a3269ff6a0add000	自慢
f0be28d8e6fcd040	自慢する
f0be28d8e6fcd000	自慢
be32353e7de01000	ブラフマー
18a6f14abac98000	バラモン
70739bd24350a000	三つ編み
70739bd24350a040	編む
1bf1dc8099694080	編んだ
d22bbff93e446000	三つ編み
d22bbff93e446040	編む
eccda5b0ac29c000	点字
7721d65309ee5000	脳
f91d95051cfa0000	発案
7ea3c26577d7f000	脳
48a7d5e25ca18000	ブレインストーム
48a7d5e25ca18040	ひらめく
b76bd3997051c000	ブレインストーミング
d6b0603edf871040	洗脳した
8b9126fa846cd000	洗脳
7b1c21fb83412080	頭の良い
2dd437a1cb130040	蒸し煮にした
7cb4d7a6740e5000	ブレーキ
7cb4d7a6740e5040	ブレーキをかける
6b22484989d42000	ブレーキ
6b22484989d42040	ブレーキをかける
07a71741b68c3000	制動
07a71741b68c3040	ブレーキをかける
171bac128069a000	イバラ
a119bdb297980000	ふすま
2dbfa93eafa9d000	枝
c6ff540d18d7a080	枝分かれした
c6ff540d18d7a040	分岐した
60d854012beaa000	枝
c720d3b279998000	分岐
c720d3b279998040	枝分かれする
55494e4423444000	ブランド
036a86357df83080	ブランドの
036a86357df83040	ブランド化した
73fb33b16d5ff000	ブランデンブルク
aa35b9732f7e3000	ブランディング
2ad96a5ef8d91000	ブランド
f7ea1156c2c36000	ブランデー
cf78373a61d06000	ブラント
671da8bdffde4000	ブラジャー
81e0cb1e5df2d080	無謀な
00e6b4ab6b3e3000	真鍮
071324946bf7f000	ブラッスリー
b638d14b1da00000	アブラナ属
0bac95250308b000	いたずらっ子
463f1420f8b5f000	いたずらっ子
f29408b2d0e60000	虚勢
12da4f9a82ca7080	勇敢な
12da4f9a82ca7040	立ち向かう
6c3b851143a490c0	勇敢に
e4d49ec8fe831000	勇敢
bdddfae451938000	勇者
bdddfae451938040	勇敢に立ち向かう
ac6cab7d3e498340	ブラボー
ac6cab7d3e498000	称賛
82737de9bb99e000	乱闘
82737de9bb99e040	乱闘する
a5e77d4cf5982000	ロバの鳴き声
a5e77d4cf5982040	わめく
8027a21b9329e080	厚かましい
abca63bfa17d1001	ブラジル
f0eeb85a9a920080	ブラジルの
f0eeb85a9a920000	ブラジル人
fcd71b556a05d000	ブラジル人
f466228e7766f000	ろう付け
f466228e7766f040	真鍮でろう付けする
bc295462f3288000	違反
bc295462f3288040	破る
fc7d5cca29bca040	違反した
26904f5ef4147000	違反
26904f5ef4147040	破る
b5f574701d5bc040	破る
b5f574701d5bc000	突破
c65549b937917000	パン
1814303a6f8f0000	パン粉
974ca92ef4e03000	パン粉
cae96aa3976f9080	パン粉をまぶした
ed2d6d1a7a998000	パン
b2e8c973e3779000	幅
7a301fa792d73040	壊す
7a301fa792d73000	休憩
1595a4e16f3dc000	破損
2d4be35456c26000	分離
2d4be35456c26080	離脱した
c3d6a0baaa443000	故障
35620c6002220000	故障
285df1fbddf19000	ブレーカー
e08d38a3c4497000	遮断器
7c6f6e15c7420000	朝食
fdd5bb1b96263000	朝食
c199bd925e7d4040	壊している
4d8c5b1dac866000	脱走
b6c9f2b463e1e000	ブレークポイント
67f8137790935000	休憩
67f8137790935040	壊す
b4842e6d75e90000	突破
7d0719ae6aafd000	突破口
68a1a0f9fbad7000	崩壊
668845be80307000	防波堤
dfe2124f9cad9000	ブリーム
5e293933c00f6000	胸
7b143fa6d3bf2080	胸のある
0b19162459890040	母乳で育てる
384b32445a280000	母乳育児
012e1a8899795000	胸
eda0e1d10bf83000	平泳ぎ
e20d7d41f7551000	息
30eff92188b56080	通気性のある
dc5d96cc56d9d040	呼吸する
85712e72ed08b040	呼吸した
a878b0a5efac0000	一休み
b9a22b7fa3e67040	呼吸する
9aabd12a4ab40000	呼吸
9aabd12a4ab40040	呼吸している
e0389b119e5ff080	息切れした
0b95f0c0de675000	呼吸
a82adfff80daf080	息をのむような
b6b598c609f36040	育てた
23590008582c7000	ブリー
7d5244ed6e359000	尻
4fb11611e23cf000	半ズボン
939cb1185080f000	品種
939cb1185080f040	繁殖させる
4dbd41060fb32000	飼育者
e5e1b69be22a4000	ブリーダー
b132e9fda9d41000	繁殖
45c4c02a1cc5f000	品種
45c4c02a1cc5f040	繁殖させる
bbf58c855429a000	そよ風
bbf58c855429a040	さっと通り過ぎる
9b1bf6122125e000	そよ風
9b1bf6122125e040	さっさとやる
39921043f7089080	そよ風の吹く
ab24c9932c885000	ブレント
7fe70461c9823000	ブレスト
27e834ff41081000	同胞
5d88bef1708cd000	ブルトン語
5d88bef1708cd080	ブルターニュの
1e3254fd0b0ad000	ブレット
051b592a8800e000	二全音符
00d804d427872000	簡潔さ
9465f05d89635040	醸造する
9465f05d89635000	醸造酒
85e3acbd04c7e040	醸造した
19808be102809000	醸造者
da33bfbc5d32d000	醸造所
d6f317b4d3233000	醸造家
bcdf7d80c907f000	醸造所
e475518074880000	醸造
e475518074880040	醸造する
89746deb61e11040	醸造する
89746deb61e11000	醸造酒
40c68ef6b79e8000	ブリュースター
436541f04dcb2000	イバラ
b6e11cea3283c000	賄賂
b6e11cea3283c040	賄賂を贈る
56c62de67efbb000	贈収賄
d465c275174d8000	賄賂
d465c275174d8040	賄賂を贈る
4cd5b6e1acb25000	レンガ
4cd5b6e1acb25080	レンガ造りの
9eca1efc9078a000	レンガ
0e20054d92d08000	レンガ工場
b18423b3cb6fd080	花嫁の
97964e428055e000	花嫁
e0e4377a5e57d000	花婿
80ddd40019130000	花嫁
5fc7de05ba626000	花嫁介添人
06bbfad4b92fa000	ブライズメイド
f2bda31c09fc4000	橋
6496f8807ddda040	橋を架けた
246c7c247bd69000	ブリッジャー
901cab2839fd4000	橋
d3b83f684a109000	ブリジット
9c61f7c4a40b6000	橋渡し
9c61f7c4a40b6040	つなぐ
211b2512bd636000	馬勒
211b2512bd636040	制御する
7d520e20786ed000	ブリーチーズ
83e127737e1e1080	簡潔な
83e127737e1e1000	概要
83e127737e1e1040	説明する
f46300026ae52000	ブリーフケース
39d5e0624f052000	書類かばん
3c11f1137ea38040	説明した
70ed894c94bf4000	ブリーフィング
066f60f390c84000	ブリーフィング
9852860b568790c0	簡潔に
42064fb7adf56000	ブリーフ
86df5d9129e38000	イバラ
377a916d52104000	営倉
a56b29ce382fb000	旅団
703f1391eb6d1000	旅団
dd2b01fd6d670000	准将
ae1018f8a7718080	明るい
3ac7a44a8c339040	明るくする
c39df55d99659040	明るくなる
c39df55d99659000	明るくすること
56253ecdfe015080	より明るい
956c2cad0e921080	最も明るい
cb6da2b48fa3d0c0	明るく
e8a2ee29c0098000	明るさ
b69fedfea92d6000	ブリル
2495b16519cf5000	輝き
5a3ee8275b039080	素晴らしい
1963db46147560c0	見事に
73e7265ad2657000	縁
73e7265ad2657040	あふれる
dbdd2c3a8645c080	あふれんばかりの
dbdd2c3a8645c040	いっぱいになる
11ae38a467462000	硫黄
25c99ccd11a20080	ブリンドル模様の
25c99ccd11a20000	まだら毛
54ae99580a148000	塩水
13f4450b14c9f040	持ってくる
06fa8d1fd7f79040	持ってきている
c8a01ece0e4aa040	持ってくる
458d86ff4ab83000	瀬戸際
e2cc80e24beeb000	活気
4449d725bff7f080	活発な
294d2b2fe7537000	胸肉
b858675ee933a0c0	活発に
1cf11f24c4260000	剛毛
1cf11f24c4260040	逆立つ
bcfb79271ce7f000	剛毛
bcfb79271ce7f040	逆立つ
a70b6844b8bf6000	ブリストル
3c4ec671abf96000	イギリス人
3c4ec671abf96080	イギリスの
6e85b2bbff521000	イギリス
8c48cb9a4db55080	イギリスの
8c48cb9a4db55000	イギリス人
8a4eddb741ed2000	ブリトニー
d9ed0b88b5552000	イギリス人
fe1a76942aaa7000	イギリス人
f51050524faf7000	イギリス人
5a555b5998ac8000	ブルターニュ
172b520d8c5bb080	もろい
523294a477c50000	兄弟
4b09a32ae2e09080	広い
d4b4195c4286f000	ブロードバンド
d4b4195c4286f080	ブロードバンドの
e2f182bdd291b000	放送
e2f182bdd291b040	放送する
8f220fad21af3000	放送局
509232bffce7b000	放送局
c66a32450b3f5000	放送
652b35758a849000	放送
652b35758a849040	放送する
cfd4ac5cec11e040	広げる
98d3fb8ee58c4040	広げた
5bbd993ed1ed3000	拡大
5bbd993ed1ed3040	広げる
8ea002c8a7dea040	広げる
74e6b14464325080	より広い
a76139900fd6b080	最も広い
1c19af2c96d86000	広葉樹
1c19af2c96d86080	広葉の
6f55b51396c910c0	広く
d710134f036db000	女
4c3fbe003286c000	側面
4c3fbe003286c0c0	横向きに
2c4b3f6aea33b000	ブロードウェイ
e4c0fadc41db1000	錦
0f63e5a8c3a3d000	ブロッコリー
f9e53874bc0aa000	パンフレット
81b86c6e96064000	パンフレット
30229437494b8000	ブロック
dc44932df1afb000	編み上げ靴
81bd1e81ae768040	直火で焼く
81bd1e81ae768000	焼き肉
48e1622331cad040	直火で焼いた
e7593dc5e97aa000	ブロイラー
867e4da00c59f040	壊れた
867e4da00c59f080	無一文の
d0f56eabae247080	壊れた
d0f56eabae247040	壊した
46c52ff0aba78000	ブローカー
7ea32d20b090f000	仲介
fc07d8163834a000	仲介業
20aa43d2c8ace040	仲介した
f5668804dee64000	仲介
f5668804dee64040	仲介する
69d8531dc14fc000	ブローカー
a826b18c03961000	仲買業
ee3a608833ca6000	臭化物
36f699ce1c764000	臭素
509035385aa20080	気管支の
edcaee645a86d000	気管支炎
49489406deeaf000	野生馬
b173a83d3f02b000	ブロンコス
a7b095ce23621000	ブロンクス
7a77cf13df3d7000	ブロンズ
7a77cf13df3d7080	青銅色の
54d531cd5253c000	ブローチ
bcbdfbc03e8a9000	ブローチ
afd60a0e83168000	ひな
afd60a0e83168040	考え込む
22bae60a90631080	物思いにふける
22bae60a90631040	熟考する
04726bf74346f000	小川
afd8ed4da4373000	ブルック
f56fc8de12800000	ブルックス
6db9dd2156707000	ブルックス
0bc0a3ab8a528000	ほうき
9de64b4bc0b13000	ほうき
2757a0f4b8877000	兄弟
7874505b227a1000	スープ
c6c5f7dc82702000	売春宿
a8e688fd7ee87000	売春宿
d6463720b38bc000	兄弟
de00678546384000	兄弟愛
86a64b8442489080	兄弟の
36464e5ab89fc000	兄弟
87a9eae85524c000	ブルーアム馬車
dd9b5d46f1963040	持ってきた
7878aec454202000	眉
0e2bc6a228ded080	茶色の
0e2bc6a228ded000	茶色
f97b9e6777623040	茶色にした
fa99f788bc738000	ブラウンフィールド
936c81bea38df080	ブラウンの
5f4e7bdf4f39b000	ブラウニー
3ff1e586cc0fc000	ブラウニー
1420101be3c1d000	ブラウニング
22ad9ba3cf965080	茶色がかった
d8a9e87641f39000	ブラウンズ
0e5c68fca4e86000	褐色�ite
c14108a379852000	眉
760b04c57df85040	閲覧する
4760a62b8152a040	閲覧した
ed8dc2d44ac9b000	ブラウザ
1be576247e859000	ブラウザ
47978446e720a000	ブラウジング
47978446e720a040	閲覧している
b81e0b19e5cce000	ブルース
c379ed977825a000	ブルセラ症
ed91dbf46f869000	クマ
19b39c37018e4000	ブルーインズ
73c4ca9c778de000	あざ
73c4ca9c778de040	傷つける
5dd2c7c479eba080	傷ついた
5dd2c7c479eba040	打撲した
2745cbc4c6b04000	あざ
2745cbc4c6b04040	打撲傷を作る
dd9d7830bcf9d000	打撲傷
dd9d7830bcf9d080	打撲の
62d1aaae1ca5c000	ブランチ
4732bd17e66e9000	ブルネット
4732bd17e66e9080	栗色の髪の
a7891e7f3b74f000	茶髪の女性
565991f92a86c000	矢面
a93462f93e235000	ブラシ
a93462f93e235040	磨く
bc26cb7a54a9a040	磨いた
bc26cb7a54a9a080	ブラシをかけた
5b6ddc206378e000	ブラシ
5b6ddc206378e040	磨く
dbd3423507f4d000	ブラッシング
dbd3423507f4d040	ブラシをかける
8b550efc7caf0000	ブリュッセル
51217ee3f7ebc080	辛口の
bfaa4b3b70afd080	残忍な
82d00e8a62590000	残虐
fa89e6cde2f880c0	残忍に
30cba061ecd37000	獣
30cba061ecd37080	野蛮な
9d30586ce3f0d000	ブルータス
0b728dc67f0c8000	ボトル
2baef5f6a52e8000	英国熱量単位
a49f0d601c8b4000	坊や
befb7ff68c2a8000	バッバ
d5aa5e22752be000	泡
d5aa5e22752be040	泡立つ
86de1d63614f6000	風船ガム
54f24f7fdd130000	泡
54f24f7fdd130040	泡立つ
f9d8b28713c0a040	泡立つ
8ccfec283b1a3080	泡立った
8ccfec283b1a3000	シャンパン
cb73dd760951e000	海賊
951aa9b6a9471000	海賊
871577cec7ab4000	雄鹿
3af9de5f3b0d2000	カウボーイ
0260a30976578000	バケツ
212fdca635803000	バケツ
26115cc5d1dfc000	トチノキ
4d0f5d85fc9bd000	トチノキ
873416b8acab4040	跳ね上がる
c34c49fa3cd8e000	バックル
c34c49fa3cd8e040	締める
89a1c77cde870040	バックルで留めた
bd9dd2e075ce3000	バックル
bd9dd2e075ce3040	留める
9f8d7983edb4d000	座屈
9f8d7983edb4d040	曲がる
0f732c485b88a000	ドル
fdf304c68fb3a000	鹿革
fdf304c68fb3a080	鹿革の
07d3a6449dcce000	そば
4cabd3c13c4a6000	芽
4cabd3c13c4a6040	芽を出す
2a83c51cb6b73000	仏陀
cdb8e812560a5000	仏
f0fa3dc3fedf0000	仏教
4660e4353b9fe000	仏教徒
4660e4353b9fe080	仏教の
04d7353277418000	仏教徒
0759e6abcfd9f000	仲間
d9a932664a7db080	新進の
d9a932664a7db000	出芽
cdb43e04158a8000	仲間
9e8758f4fa31f040	少し動く
ac4e71897a011000	予算
ac4e71897a011080	格安の
c4311ae62bdd6080	予算の
38bdaf3741f8d040	予算を組んだ
38bdaf3741f8d080	予算化された
162e4cdbccfce000	予算編成
162e4cdbccfce040	予算を組む
d1c308b4cc731000	予算
d1c308b4cc731040	予算を組む
47dd7a4111488000	セキセイインコ
fa09dff82217b000	つぼみ
3a755e4a64b5b000	バドワイザー
4f8ba9dac2741000	愛好家
4f8ba9dac2741040	磨く
c9c992152244b000	バッファロー
7c203ae6dd2a0000	水牛
d04f72ecaa08c000	バッファ
c5a17b1a914e0080	緩衝された
c5a17b1a914e0040	緩衝した
cb5705bcc7740000	バッファリング
cb5705bcc7740040	緩衝する
dd26e3a479cb5000	バッファ
575d22d982e88000	ビュッフェ
575d22d982e88040	打ちのめす
ee64f24193b50040	打ちのめす
020c5f1032646040	磨く
020c5f1032646000	研磨
84c9536025a99000	愛好家
84c9536025a99040	磨く
9e75cec7fa973000	バグ
9e95e7f4431af000	おばけ
28cd42828698d000	ブガッティ
0dc3ff5f824b5080	盗聴された
0dc3ff5f824b5040	悩ませた
915ad72aff8a4000	やつ
915ad72aff8a4040	台無しにする
e1ae70d55cc3f000	バギー
0a2578b3e9f6c000	盗聴
0a2578b3e9f6c040	盗聴器を仕掛ける
