# Interlingua translation file: English -> es
# Format: hash<TAB>translation
hash	translation
e42ab2846165e040	consistió
5c52689d267fa0c0	consistentemente
7a38cf995f6cd040	consistiendo
64aac12c80b09040	consiste
a4c9a2cbc1cca040	consolar
2be5296ff377a040	consolidar
ca7b5a9861747040	consolida
a6182545a5ac6040	consolidando
d1a1a179a2112080	consonante
d9a0190ac604d040	asociarse
dd7004827cfcb080	llamativo
1e9ff7e8e528e0c0	conspicuamente
a1a5ebcd9ad1a040	conspirar
3c067391df08c040	conspiró
aaf8ef8d9a198040	conspirando
edb2a248b9cf30c0	constantemente
ce09ebe3b2790080	constituyente
42ac9e32481ea040	constituir
d97246ff68f86040	constituyó
b13e541d846ec040	constituye
35951b39573d5040	constituyendo
1776c7f3046000c0	constitucionalmente
5146dd3a8d2eb040	restringir
cdca3b44fe32d040	restringiendo
cdb115e38b713040	restringe
466633053ea96040	construir
49ff167c4c5f6040	construyendo
920fecbc072990c0	constructivamente
baf9b7c7df3d2040	construye
44bb780448a05040	interpretar
22b013aa71352080	consular
2fceef266ac6e040	consultar
fbddb5d0b15bd040	consultando
8150e62f8780a040	consulta
0f9c02f157d75080	consumible
4b83997f2ac38040	consumir
847a80288a080040	consume
e3925fe1dd2c9040	consumiendo
7996602f56178040	consumar
02f834c0849d2040	contactar
78f32dbba05a9040	contactando
529b029f615ef040	contener
b941bb9e9c57a040	contenía
e18002d00bd2a040	conteniendo
298f1e519d819040	contiene
136d1791de836040	contaminar
0a6e7f979df9f040	contaminando
70150639d0a7d040	contemplar
7dbd6e2a5c27f040	contempló
aa36555bc3476040	contempla
141517b208de1040	contemplando
c368f7138768b040	competir
03eeaea9e469a040	contendió
95d34245ba7d6040	compitiendo
bb93ac8ca7cce040	compite
c0ec421e675b9080	polémico
2a84e7c678fc0040	impugnar
a5eebc1d20619040	impugnó
41697aaabaa5a040	impugnando
d0c2dba2c8e7d040	impugna
f71d0d53e3101080	contextual
906d1312c14f0080	continuo
f4d9cd1d6fd190c0	continuamente
7b754d51a9023040	continuar
de2c7ef65e5da040	continuó
39935b1c2d744040	continúa
795add93859a3040	continuando
5d71aa00af0f50c0	continuamente
1057bd33ecff5040	contorneando
38eeed522e8824c0	contra
fdcd5258458aa080	de contrabando
34d1ea3e440fa040	contratar
58d7387bac37c040	contratando
962613fc9fb430c0	contractualmente
c5c3e51409f44040	contradecir
9001f7bb0fdb1040	contradijo
bdd768e3de951040	contradiciendo
1ba2feaa534ce040	contradice
1dacab4322d3e040	contrastar
a52bc4199e24a040	contrastó
6ad0f227f33e4080	contrastante
6ad0f227f33e4040	contrastando
52700eadf3c52040	contrasta
677a3e212c182040	contribuir
2e37652e66163040	contribuido
3c1033e49ba46040	contribuye
afb09ab9b8782040	contribuyendo
d0b2dd9331758080	artificial
28348c77efbc2040	controlar
3eaee785da532080	controlable
44cba5b53f3d8040	controló
00c2d1eab2b30040	controlando
df0b0be56bac3040	controla
fcae9058334a8080	convaleciente
1e041642177c6040	convocar
14e6e136f9192040	convocó
1e676543ae0ea0c0	convenientemente
13a571e0009cb040	convocando
afd83c231f6c30c0	convencionalmente
8590074f08133040	converger
d768dec108f73040	convergió
2d8879396fd64080	convergente
988b0657437b3040	converge
75b6d335805dd040	convergiendo
9850cfadbf1e0080	conversacional
8ed95cafd3b0e040	conversar
ba07a3d54a5a60c0	a la inversa
b98ef34238f4c040	conversando
7bcf06f0d0519040	convertir
4fd976e08d10e040	convirtió
f1e91313348d6040	convirtiendo
4cc469e0f55db040	convierte
f0c56a8a7436c040	transmitir
b9f9cace16730040	transmitió
48595e273848f040	transmitiendo
116cdbc4ac570040	transmite
56bf0097c77ac040	condenar
f1b76727c68c8040	condena
c28bfe0cf1982040	convencer
c1c2808e9c747040	convence
e47a54a92ed540c0	convincentemente
3085e8f254588040	arrullar
f668777947c9f040	cocinar
e175bc97d9605040	cocinando
998005beaf06a040	cocina
ba62218207608040	enfrió
e32380bc391ee080	más genial
3cef8bfaf8322040	enfría
84a929e134be5040	cooperar
81c7539118771040	cooperó
cd576f29ba8c3040	coopera
911de50f269de040	cooperando
dd6d3ecafc8150c0	cooperativamente
69b2bd487203f040	coordinar
b4bd3c88f90e7040	coordina
616e0eee5ebbe040	coordinando
8a40300aa8c57040	arrulla
45faedf939432040	sobrellevar
42ec00bfe9547040	copia
1e116ca73e5f9040	sobrellevando
6768761f34e1f040	copiar
c102a28cc467b080	imitador
22574a561864d040	copiando
44c5d2b0caf25080	acordonado
fe88172c6a608080	cordial
2fd2efe4b3f940c0	cordialmente
29b26b7045571040	acordonar
601f1cb177254080	corneal
7575ba167b037040	acorraló
e522e63a7f085040	acorralando
189fdf3a0d161080	de Cornualles
23eb1f6db225b080	coronal
bd1b529c28d24080	corporal
4be9c532296c8040	acorralar
c5c9a8d6d4e7c040	corregir
9bec4911c2e14040	corrigiendo
a57e983d3dd6c0c0	correctamente
bf1c41f8c97fd040	corrige
5f29d3a90ea43040	correlacionar
a5f893c38435d040	se correlaciona
41771ba39b223040	correlacionando
66a73024beb4f040	corresponder
4e9cdbade13a6040	correspondió
b69044b8c82700c0	correspondientemente
e5bd1e8722cbd040	corresponde
0096ed5d8d0d2040	corroboró
ad2623a177019080	ondulado
1d986c1a465f4040	corromper
d262d97ab84ec040	corrompió
d5ed061e0ea74040	corrompiendo
7858c4c9b2191040	corrompe
1347163a8156a080	cortical
4af0ee5d46ac3200	porque
cafdd584e1069040	aporrear
d26f59bcaa858080	cosmopolita
e266ee3a4252f040	costar
adbeb0bc898ea040	costando
c680ffc5d2d49040	cuesta
4ae923f457011040	expresa
a60189b8c3ff2040	toser
e3a72538c0cf7040	tosiendo
b7aee52b2cf97040	tose
7c20f315d045f040	podía
9eb3cdcf5ee0d040	aconsejar
4207a7797d514040	aconseja
810a33751161c040	contar
1da724eae5bf0080	contable
349736d34e81b040	tolerar
4adf3b7916355040	contrarrestar
d16efa5e9dbcf040	contrarrestar
fcf0f2d88c9d70c0	en sentido antihorario
fcf0f2d88c9d7080	en sentido antihorario
b5af6a138d402040	contrarrestó
40bdacef6374c040	falsificar
9fc27ba1c4e6e040	falsificando
e24699ffe492f040	contrarrestando
fff6d9565a990080	contraproducente
2caf711c98d98040	contraatacar
e000bf7c3e456080	compensatorio
773e63b19a481040	contando
35a114b8a94c2080	a nivel nacional
35a114b8a94c20c0	en todo el país
95b27d928777c040	cuenta
efd6417741fb2080	de todo el condado
f00d574c8baf2080	valeroso
5c089bf00297c0c0	valientemente
279b0913ed1f1040	cortejando
017433a4f79da080	covalente
06f1d46a79466040	cubrir
11808cf581c53040	cubrió
76862943de62c040	cubriendo
60a5563bd4599040	cubre
0bd438a0fa2c6080	secreto
4f8d44dc6324d080	cobarde
4f8d44dc6324d0c0	cobardemente
5b47d2c7bdb33080	evasivo
4ad1b6dc03e62200	porque
93b3dcc6ed906040	agrietar
e968a9bedadf6080	loco
c51eb4ba184a1040	agrietando
38ead2aa06dd9040	crepitar
b5a4190b93f72040	crepitando
6de2b227b582f040	agrieta
5f0f677deb30a040	acuna
9ff910ed2f013040	elaborando
d77ceaadd7315040	atiborrar
7ed2e796575a4040	atestó
f16550d447e95040	limitar
0a9d3a31ed076080	estrecho
14eeadcb526f2040	agarrotando
cc7bc2fcf76d6080	craneal
03cc0514f4faa080	craneofacial
15e9bf98eefd4040	girar
de0bcf90a14ed040	arrancó con manivela
66675929bd174040	arrancando con manivela
abd768e1bebd4080	de mierda
9e18949be5fd3040	chocar
75670dd928af0040	se estrelló
5644a96eab50e040	choca
cccf42b7fc2cd040	estrellándose
cccf42b7fc2cd080	estruendoso
94644740a9239040	ansiar
089e1be0748ba080	cobarde
fcab8ccf36d0d040	anhelando
2d0f23fde6434040	gatear
112e1696c3056040	gateó
ca14a5647712b040	arrastrándose
0d219b68101a7040	gatea
687a04f93bae8040	batió
413aa85bc5dd6040	arrugar
e60081da7c499040	arrugando
7868524009f4b040	crear
7e250a59b5dec040	creó
2c0559209688a040	crea
6644fc99d6801040	creando
4888251da286c0c0	creativamente
104b6a7bbeca4040	acreditando
5952ef9d9bf48080	loable
40b0be5199f23040	acreditando
91250cc5e1bf9040	arrastrarse
5e673ab8e4df4040	arrastrándose
f75784921283a040	se arrastra
ab914cfa12754080	escalofriante
c762d2ffad146040	cremó
6ed24b84c18d4080	criollo
a7884139157e5040	se arrastró
fead9a2cea906080	con cresta
dadd8e82f551a040	lloró
20bc6b852b87e040	llora
614a5486533f20c0	criminalmente
c6917a438f62e040	rizar
e8da7c0c17f32040	rizando
4a6a020313d71040	encogerse
fa4209d511395040	lisiar
e6378963238d1080	paralizante
e6378963238d1040	paralizando
b029a7d2dd9ae040	entrecruzar
b029a7d2dd9ae080	entrecruzado
901195414dfb10c0	críticamente
e2ebaa7bb4ac0040	criticar
3da6e93ca65e1040	criticó
6d9145e276b51040	criticar
e88dfdc9cf6ce040	criticó
683a935fed0e5040	critica
c0e3eaf5397bf040	criticando
eca34c9cb68d8040	criticar
1b38693131eb8040	critica
7a637c846c6d5040	criticando
2ee73842be4bc040	tejió a ganchillo
2ee73842be4bc080	de ganchillo
4cd95ac64177a040	encorvar
73b93ffc01c83080	corrupto
a18b16849e43b040	recortar
5bf6586473423040	recortó
6e5cfd920cf2c040	recortando
36c2ab7a80c7c040	cruzar
a3e223b2becba040	cortar transversalmente
f36dd24f7c27b040	cruza
0dff2de221610040	cruzando
9ac60f41a27ab040	agacharse
5349533c7aa4e040	se agachó
74c61ad79d136040	agachándose
74c61ad79d136080	agachado
cfe8c1ce3cb12040	apiñando
9b9f1561eb3aa040	coronar
fd68415b004e8040	coronó
72cbbe72d3fb1080	supremo
72cbbe72d3fb1040	coronando
2efe5a2a5ab41040	corona
8964165c74a61040	cacarea
7336f90a490340c0	crucialmente
bf97e7632c81a040	crucificó
3b8028dbf64cc0c0	cruelmente
66eadc5a0727c040	navegar
f00eef0e62358040	navegó
a3c107ff7d9e4040	navegando
1b58b2d480aa0040	desmoronarse
dcff6a57ab6a0040	se desmoronó
4a77816386c5a040	desmoronando
4a77816386c5a080	desmoronándose
a1917697c495d040	arrugó
5c84b3e7368ea040	triturar
09584e3f945d8040	triturando
a0b0f7b74c36a080	crujiente
b6c5e31d39482040	aplastar
20c338799b476040	aplasta
5250fce55fc58080	aplastante
5250fce55fc58040	aplastando
40b1e15d7c79f080	cortical
d4f55c28ab95a040	llorar
6d56b043e2a25040	llorando
27102d3e88bf3040	cristalizó
f1be9f163c485040	cortó en cubos
900406e3581ee040	poner los cuernos
c18e5218856a3040	abrazar
4606b3dad37d3040	abrazando
ab9af7602ff8a080	abrazable
a4160d3f0824a040	esposó
c010d5e19c94f040	seleccionar
8e83f4b43aad1040	sacrificó
3e692bc1b853c040	sacrificando
f31de8d2a181c040	culminar
5f46678eccc6c040	culminó
a62dea6c05feb040	culmina
0c4de5a6a6eee040	culminando
43fbbf94bb738040	cultivar
963a654645752040	cultivó
4b94acf81aab2040	cultivando
7c10059a8fc1d0c0	culturalmente
8c2bc804c0677040	eyacular
bc50f3f0fb0e1080	pesado
218acd327d72a040	se corre
688f93211dc92040	ahuecó
e8f8d4fe7b8ec040	ahuecando
29dadbeef2862040	curar
8f3e4b92d9657040	comisarió
73ef9ed924e55040	frenar
9e93c9aaa0a82040	frenó
a39610a649ab0040	frenando
2a2bcccbfc6de080	junto a la acera
74c59dc2c094b040	curar
eea34458f12f5040	curó
f7fcbd102a952040	cura
00da7e7a1a8a8040	curando
717ccbf7e0fd80c0	curiosamente
61ce349300cef040	rizar
713a881be136c040	rizó
e676d700bd867040	rizando
dbcbb6a719697040	se riza
357dba00267a40c0	actualmente
97ceb2cc8f3b9080	curricular
a894837759457040	curtir
e987d43e2a725040	maldecir
977ef4d6a7acb040	maldijo
0cf61e1e86860040	maldice
f652497612379040	maldiciendo
7ab5ce43a8210080	somero
624e2a4cb2cb2080	brusco
35edc35a315f5040	recortar
e747f0d1352c7040	recortó
14f38c01d57ac040	curvándose
14f38c01d57ac080	curvo
0c13e29c0a631040	amortiguar
ad56317bc3da2040	amortiguando
f3ffca593c0b7040	amortigua
f235803da74c0040	maldecir
33a7405cee0bf080	de custodia
eafffd084a9970c0	habitualmente
517837f7b4d54040	personalizar
517d40b1df29e040	personalizar
9b49b0eacf22e040	personalizando
afdc15ce0926d040	cortar
6943b756c2a53080	recortado
9901079c1aad5080	más lindo
ebbb2fa912dd7040	corta
03589dae17330080	despiadado
1e3b6dd9e7643040	cortando
5deb64d7599b2080	cian
f1fc582c0f4ea040	fue en bicicleta
a6abd29d18ada080	cínico
f0f2134c48df2080	chipriota
8bc73ccd7ea2d080	cirílico
dcebeb117baad040	tocar suavemente
0d60bb3266deb0c0	diariamente
a5d34f4379012040	dañar
6b2c022a86393340	maldición
e9da3eb8a6ad6340	maldición
91f0462d40903080	condenatorio
91f0462d40903040	condenando
029a7661f8c0b040	amortiguó
2aad5958b8345040	humedecer
6e29edd047a66040	humedeciendo
73a0e44ec75a4040	amortiguando
b9850a6d593d9040	bailar
9a982efa76b70040	bailó
7c8519c861655040	baila
6bba5a9b2ddf7040	bailando
a1c25a0f33de8080	excelente
6fc7a1f9c85bd340	maldición
f4756038815b60c0	peligrosamente
b2613f998368b040	colgar
701b29cd65667080	colgante
701b29cd65667040	colgando
683b6ece65b18080	elegante
075e177ffaaa0040	atreverse
403eb30400b54040	se atrevió
4950492210848040	desafía
d8d7b1388ec4e040	oscurecer
a532e4abc820a040	oscureció
ee9fc4a6ffc82040	oscureciendo
ac7514b137e70080	más oscuro
d7a84ab5df4e2080	más oscuro
f43dbbd8a950c0c0	oscuramente
59c6ce2ef0ee3040	zurcir
59c6ce2ef0ee3340	maldición
133622921a7de040	zurcido
7aa8c50d728a9040	lanzarse
9fe792f54bcc5040	corrió
c21d9119f6fc4040	corre
e5765f99adf06080	apuesto
0503a303d653a040	saliendo
9e7aab153c68c080	desalentador
2a2402179e768040	amaneció
750a534277562040	amaneciendo
476ec470e6b53040	soñar despierto
504dc31674832040	aturdir
ce97e6a3ee366040	deslumbrar
73aabba11c134080	deslumbrante
1abe87e45f3c34c0	de
5c7a47225f0f4040	desactivar
cc15832eb3974040	desactivó
86df42f758907080	más mortífero
f265d555019a5080	ensordecedor
fffb6569e8432040	tratar
a23c7f8ad47a8040	tratando
c28dda8d02993040	trató
6a66145fd4190080	más querido
62ab6be31b9210c0	entrañablemente
1abaf917e5f43080	discutible
ce8fd98a1d76b040	debatir
81cb81629075f040	debatió
d989ff59fc5ba040	debatiendo
a63f60f6f3664080	debilitante
a63f60f6f3664040	debilitando
542d815df8ea3040	debitar
0e7d7ab97e774040	debita
50f0a9a717df0040	depurar
1d962831d4386040	desmintiendo
29278e4bd25af040	debutó
f63a771401c7d040	debuta
0be26f6631d70080	decadente
1709beb3385cd080	descafeinado
5eaf098159200040	decapitó
f6df8ce294262040	descomponerse
ab1d43c153c54040	se descompuso
294670ec6530a040	descomponiéndose
30a758a8b7e20040	se descompone
3346a7d33b98a080	falso
c4ed1618e0fa0040	engañar
7347c7dd2b872040	engañó
7003652e8fe55040	engañando
bad77480f49870c0	engañosamente
84532dc3c75d3040	decidir
a18512c5fe223040	decidió
8d44862ba35ae0c0	decididamente
bd4afab8799dc040	decide
fccaf5f1a523d040	decidiendo
4a9ef50cc3f84040	diezmó
27e94771c1055040	descifrar
8587e0b394f73040	descifrando
f875ee7789a3f0c0	decisivamente
b7d5ffcf524e2040	decoró
0cf193673bbb4040	declarar
52de3167c510b040	declara
f6225daf5b7eb040	declarando
79a0f1515feda040	desclasificó
950ded448781e040	declinar
47bc51edbf2b9040	rechaza
b6882d421ebcc040	decodificar
3169600d7ad16040	decodificó
313e99f2d9e15040	decodificando
b301372633d7a040	desmanteló
0a6eeb89d2626040	desactivando
0adb6ddb48860040	descomponer
e8e8fa333c7e2040	descompuso
3c4c37c63aa02040	descomponiéndose
fc23518fd69e4040	descomprimir
4b5c98970b401040	deconstruyendo
e7b42fcd11e1f040	decorar
63c488eb68d25040	decorando
5fc8ba585cf44040	desacoplando
44206c43c1a6b040	atraer con señuelo
5eba35aea096a040	disminuir
52b98ceb9fea3040	disminuye
6b9e0ee1089ac040	decretar
bab5de8be1d4a040	decretó
973e5985233c2040	decreta
2a18a55439925040	decrementar
5aad88df84a4f040	descifrar
6fafed35d44a2040	descifró
7c4a3b348975c040	dedicar
3f691d4b2bdd3040	dedicando
14b0aded9f102040	deducir
5c257acc49728040	dedujo
b1c450bc0ae4e040	deducir
f24dfe1fa2776040	dedujo
3fa64ec4272aa040	deduciendo
d86aa3babe855040	considerar
7b5da3af60bff040	considera
7c439dfd252a5040	profundizar
0a1a87a067609040	profundizó
0b097da42d980040	profundizando
a126f2f0f00cf040	profundiza
0900fbdaed207080	más profundo
9e8347811c9400c0	profundamente
1cbe7535b8426040	desfiguró
6c5b964d9473a040	incumplir
3ec0451917550040	incumplió
ccd3e96471310040	incumpliendo
dec56e51367c6040	incumple
999780a57110e040	derrotar
ab46b69439c0c040	derrotando
daea223a7069f040	derrota
0e25b381d39a1040	desertó
9e7dec88d764b040	defender
180993c6ee388040	defendió
1807fdfa5f6a7040	defendiendo
77fea429209a8040	defiende
4da30d17977b2080	defendible
998255b7e6b300c0	defensivamente
37195c72691f0040	aplazar
e8e1914ecd04b040	aplazando
1607d885da9da080	desafiante
80c6ce2260c220c0	desafiantemente
debf2511e07a9080	deficiente
5131892ce7061040	desafió
a362485a9c378040	desafía
a751dcaf964aa080	definible
7ae368601f072040	definir
ec569cc06396c040	define
16f93b72f3511040	definiendo
8df4c5bab2a450c0	definitivamente
6e99ec24fc7ab0c0	definitivamente
3fec65951146c040	desinflar
3e8f4ea8aa919040	desinfló
fc463684a7c0c040	desviar
b19debfe87409040	desvió
f29134ed109d9040	defraudar
8fc465841cdc9040	sufragar
f64c593c0c22e040	descongelar
98f3bbaafdd08080	diestro
cbdbb3efe7e470c0	diestramente
b24db3f1dc3aa080	extinto
43f11d59b1351040	desactivar
290e4a1e056fd040	desafiar
2faa748b34741040	desafiando
09e106326ef50040	degenerar
6ab325ad06df6040	degradar
33d2dbee0adcd040	degradó
50d6457190726040	degrada
6fdc423369f6a080	degradante
6fdc423369f6a040	degradando
3ab79afa9ce85040	deshidrató
b57f5c659faca040	retrasar
92c42e249a36d040	retrasando
34233aae7f73d040	retrasa
fc44509899a0f080	delicioso
24f4760bb9651040	delegar
3aa0db5690dfa040	delegó
5bcf35e0902fd040	delegando
42dbbac7f7e9d040	eliminar
a18d2a742683f040	elimina
a09b247696cc6040	eliminando
18d02e8b79c09040	deliberar
95800f51c7a3c0c0	deliberadamente
a9f3409f91fe60c0	delicadamente
53dd8413f57970c0	deliciosamente
584414f9fd911040	deleitar
44215da74ece90c0	deliciosamente
5f739527f9bd1040	deleita
5bc08d6c7bbc6040	delinear
ce12ffccb2d2b040	delineó
4da61211a263b080	delincuente
4b3f81e5f4bca040	entregar
01f952921a52c080	entregable
189bf7736f258040	entregó
2737d99a60323040	entregando
6d98a916a9363040	entrega
39bc14c0406bb080	iluso
75a4b338f00bf040	inundar
3949122b10cb9080	delirante
fa8ba33b5f8b2040	profundizar
d7bdaa8b9bda9040	profundiza
a15bc0be619ce040	profundizando
2e93c3f14c24c040	exigir
1835fd470a99f040	exige
d3339a4629020040	degradando
b17d8cf625a5d0c0	democráticamente
4dd0afd694d4d040	demoler
72c107bed1b3e040	demolió
17fc87c57c645080	demostrable
89c0094cd9c930c0	demostrablemente
41ce60b251c97040	demostrar
b329ca69d463d040	demuestra
98fcb398859ea040	demostrando
cc88c775819b8040	desmitificando
004be0223ae2b040	niega
f097f09818467040	denominó
968fa81de22f1080	confesional
edc3527b751d9040	denotar
1b06fab8f68f5040	denotó
316435072db2a040	denota
4c4a91608b0c4040	denotando
2955657cca890040	denunciar
6a6cc98f54c57040	denunció
4485008891dbd040	denunciando
87e9b888aa92e0c0	densamente
3493dde0a3d68080	más denso
2e20d8f365155040	abollar
39a62eb477676040	abolla
3f198b39a9b94040	negar
643ce91164c5c040	negando
a6b31054075d7040	partir
8aff82df386bd040	partió
312f767c9b1c6040	partiendo
1995ac0751d35040	parte
da1fa273bbb42040	depender
49d9878ef4b1c080	confiable
3372db5d14e92080	dependiente
469b8a302bf31040	dependió
0b6c41485f171040	dependiendo
7a4dc0ba660c1040	depende
33d9ef714ce00040	representar
dbee34b467092040	representando
479e7ab0f460b040	representa
116ab4c08cef7040	agotar
017d2d16b000b040	agotó
b7c04c1328b08040	agotando
e877a2ac31e6a080	deplorable
5babe99accf25040	desplegar
3fb8acf53e825080	desplegable
0ab2e2d1b8c82040	desplegando
a89b28e7973cd040	despliega
ec0975e93cf9b040	deportar
b9920ddada538040	deportó
cdfc0069967c3040	depuso
cd88e30faaa14040	depositar
8721438dbc68e040	depositando
a53559e92d24c040	deposita
7bfd46105d690040	depreció
996efdc8d555f040	deprimir
b6d5a8c680d56080	deprimente
87e38e831989f040	privar
530595da260c5040	privó
b5d219a13848a040	privando
cc89138f3066c040	descarrilar
472451ce74d7e040	descarriló
c12d2a8211cbf040	desreguló
00e02502e3a70040	derivar
756a47028913e040	derivó
7d507ec7fe9e3040	deriva
6b40375cbd8ac040	derivando
492e1f5b45c22080	dérmico
c733c6a90972c040	descender
a82794f76910f040	descendió
ffd8619698678040	desciende
e76db03e39e15040	describir
4630d731e0ab9040	describió
56037527aa0dc040	describe
3000cda1c2edc040	describiendo
dc4cce7e4f0d3040	deseleccionar
f3c03e85c8979040	deseleccionó
4c4a02e7dfc63040	desertar
4a3f392b9a857080	abandonado
b2acffb792c33040	abandona
9346dc67ce4d5040	merecer
72fa3c13d1db9040	mereció
f5ffd16be9075040	merece
b9dc494833f6b080	merecedor
65a3507fa1ce4040	diseñar
85357295f6fa2040	designar
2a5f74e723e1f040	designa
9c86933ff2427040	designando
e5f77cdcb5bdb040	diseñó
43fa7539001e5040	diseñando
d5d5790d6b2b7040	desear
460dec0f3a59a040	desea
ce77bf457e4a3040	deseando
6c101060cb83e040	desistir
b49381e9777ff040	asolar
bad0d82fd0b03040	desesperar
22d95aae0280c040	despachar
61f09b00c1ea8040	despachó
0c9b2c3238db70c0	desesperadamente
59224c3ec11fd080	despreciable
00e7932239d46040	despreciar
700a337ff72ae040	despreció
41bc645fd7f434c0	a pesar de
d51583d392f3e040	desestabilizando
4616f113badc3040	destruir
3ac88f33fabcc040	destruyendo
d0f239064d6d9040	destruye
6c8b889096957040	destruir
eaa0089cb87bd040	separar
6a11c99b1a842080	desmontable
af769ff251644040	detallar
3810985082f56040	detallando
dd7f7b67906b1040	detener
819458e922a70040	detectar
0c3066ecb1e06080	detectable
10c6b3e2f8947040	detectando
d157cd6abd7f6040	detecta
7d24b7315f667040	disuadir
695f8b9e45aa3040	deteriorarse
df708456a5aee040	deterioró
eb95bf51509cd040	deteriorándose
eb95bf51509cd080	en deterioro
d97d84b10764a080	determinante
ff377ab647804040	determinar
965d13773d19a040	determinó
26bb3994e5d77040	determina
4c57ac2d90d38040	determinando
9c2c1096967d6040	disuadió
a7db4f5bb3bd2080	disuasorio
b787e87e6de5d040	detonó
9e1e20f42bd45040	desviarse
dd1fe4ab6a01c040	desintoxicar
eb4229a22486c040	restar
0389a7fe736dc080	perjudicial
f8dd4e85184d3040	devastó
bdbba58daca5a040	desarrollar
8ad974f1fa8bb040	desarrolló
157e138da7211040	desarrollando
417b5da151b750c0	desde el punto de vista del desarrollo
9634b4bc69a50040	desarrolla
7ee5dd88decf8040	desviarse
589995261c365040	se desvía
f3fdb3ad2afa1080	tortuoso
fd3b212bb6b17040	idear
4172c67dee841040	ideó
9da85befd557a040	ideando
fc9f0310111bb080	desprovisto
d0cfbc27ff739040	transfirió
17ddce8183fbe040	dedicar
54387bf1cfb76040	dedica
0a0a2a63391bf040	dedicando
7697b94d63d47080	devocional
3c9adf1e0d19e040	devorar
2b1818216e700040	devoró
3d15d8ea03f70040	devorando
c99fcaa60e834040	diagnosticar
5e71450ddd115040	diagnostica
afafe868f16d2040	diagnosticando
50d8630429fde0c0	diagonalmente
76b796192f9d3040	marcar
80198bc03dc36040	marcando
7456a12a34682040	marca
0a38e27554ccd040	poniendo pañales
100dfe025c445040	reservar
a152c93eba942040	dictar
e61944da3ec36040	dictó
593d552be13d1040	dicta
0ee77067d159c040	dictando
c52ee3e6edc17040	hizo
c5fe449bbd160040	hiciste
67cf7f2288c23040	morir
6d32ab0381a6f040	murió
c308afd340842080	acérrimo
c638313e7a7d4080	dieléctrico
3079a6832bec1040	muere
96930b19eba29040	haciendo dieta
abccc90a191c8040	diferir
0c62014ee8703040	difirió
5c3d379b1f19a080	diferenciable
e2e27d6f94eba0c0	diferencialmente
addf02515ddf3040	diferenciar
89e77124be6b1040	diferenció
011da49a743c5040	diferencia
54c87bb263859040	diferenciando
b2324c768983f0c0	de manera diferente
3de11ba0d9219040	difiere
3714e7adc2ebb040	difundir
320e52aa966c1040	difundió
829562a704ab1040	cavar
81a2d6e206424040	digerir
a0a4d8631f5e5040	digirió
08998fa50b885040	digiere
013b8703da200040	cavando
9b356daa9d71b0c0	digitalmente
79218529c0dda040	digitalizar
3e8f3d806929e040	digitalizó
6b8c109945b0f040	digitalizando
a7942a97bcce1080	distinguido
a4a4f6d4f5920040	divagar
113ce45fbfcde040	cava
8fd481070e34a080	ruinoso
d9c1ca6536bd8040	dilató
d3f32c92cb8cc080	diligente
b7a9d1de9687d0c0	diligentemente
4828c646c4958040	diluir
afe78945e6816040	atenuar
2fa872b2751c8080	adimensional
979e61f00ff5c040	disminuir
9c03072389e00040	disminuyó
17f551a476d84040	disminuye
c99c6ff272ab7040	disminuyendo
c99c6ff272ab7080	menguante
6720f5adfed360c0	tenuemente
3e10359f08a51040	atenuó
98da5f56eb8bb080	más tenue
e5ec29e84974e040	atenuando
18883e0cef7fc040	atenúa
29f2035ed9d64040	cenar
bfd9826978261040	cenó
8d5a87eb0d55d040	tintinear
d3aeaf49b622e040	abolla
5b236594f1911040	cenando
dd7301401d9b8040	machacando
a49035603edcf040	mojar
9a8a684b6b0be040	sumergió
4b6da159635b5040	sumergiendo
fe48759d00e8b040	moja
cbf1e7b4f8f0d080	terrible
545e2e7bcc3c6040	dirigir
91cb2cc9c8c8d040	dirigió
c6f539cb727c7040	dirigiendo
e1987df2d2cc10c0	directamente
b9e1b9bdc8b23080	directorial
b53d9357c107f040	dirige
6164a9962bb9d040	criticar
96fb4f3bff61d040	desactivar
464b6aecfd846040	deshabilita
c375482a36910080	incapacitante
c375482a36910040	deshabilitando
2a5cc9613855f040	discrepar
e96e603231bf0080	desagradable
7daf44aa97b22040	discrepó
046c5d50dd426040	discrepando
97c4b71ce302e040	no está de acuerdo
34b72b3111923040	rechazar
38e414a159234040	rechazó
8d2bde22ac381040	desaparecer
5a42a60ae2e82040	desapareció
a8cc33cb73c4c040	desapareciendo
5b5d4dd632e28040	desaparece
2ce06ccd8c97d040	decepcionar
13d9d01e4490f040	desaprobar
0ce9d330afd9d040	desaprobó
d2432be5ccd77040	desarmar
bb6ec2473cc16040	desarmó
3b873916030ab080	encantador
3b873916030ab040	desarmando
9e979506d2bf0040	desmontar
1be8b0c55e407040	desmontó
b46037dde8437040	disolvió
4a0f1f8670c00040	desembolsó
f33f4211ae53f040	descartar
cbc40fb98c2c0040	descartó
30fac763e82ac040	descartando
b61e0950d0ff2040	descarta
163014871c192040	discernir
b9f77d53c900a040	discernió
44122f1e64662080	discernible
4a977151622b5080	exigente
f15739dfe171d040	descargar
c619b499a0d8c040	descarga
e563f08beeb3c040	descargando
08152d545ced0040	disciplinar
0d8506f4ca78f040	disciplinó
b9703a1c9452c040	rechazar
adc0ae3308a14040	negó
dededa673ebb5040	rechaza
41200eb3513b0040	revelar
