# Interlingua translation file: English -> id
# Format: hash<TAB>translation
hash	translation
6bf2270238e9e000	Barnet
aed913e156fbe000	Barney
47ff33d714286000	lumbung
e4627c491bc05000	halaman kandang
a1344922d8a12000	barometer
80901c7d2fa4c000	barometer
cc3a9c8cc9873080	barometrik
c2d85c3e9d400000	baron
0370681956851000	baroness
b441fc3f34a8d000	baron
044a65016f682000	wilayah baron
31388e7a9ee54080	barok
bf37daacbe472000	Barr
6b07d58e33500000	barak
6b07d58e33500040	menyoraki
e03ccb6713ac5000	barak
de60b49f9e71e000	barakuda
0a622d567873a000	rentetan
27252c84e221e000	Barre
445225175c3d9080	dilarang
ebe1ea1fd0aa3000	tong
93ff4421e80b5000	barel
2414ee1208ea5080	gersang
92b372eb7cd4f000	jepit rambut
9743f4eb8f4ef000	barikade
9743f4eb8f4ef040	memblokade
193829f93df02000	barikade
193829f93df02040	membarikade
9322e851fd60c000	penghalang
ebae49e53307d000	hambatan
ff171a1161e064c0	kecuali
989fb55d28820000	lingkungan
718d2a823039a000	barrio
027546b65a8d6000	pengacara
fe9b0c97528a9000	pengacara
94d1c94a6adeb000	gerobak
2421aa94a6fea000	gerobak
f0f6e51bf8055000	Barry
2e41406226550000	bar
7192c0417d164000	Bart
6dd253d02bdad000	bartender
3ebafd561a4da000	bartender
c83829eacb8da000	barter
c83829eacb8da040	bertukar
39e5f3955c25b000	barth
1df9ea211cf26000	Bartlett
4983d16946eec000	Barton
9da2f02efa99b000	barion
73a06fb860190080	basal
be02761594934000	basalt
83629ab85e092000	dasar
83629ab85e092040	mendasarkan
50ae27111761f000	bisbol
19208f6053e0a000	bola bisbol
e69fc165b427f000	papan alas
0ee72555ffd3f080	berbasis
0ee72555ffd3f040	berdasarkan
7213f94504e17080	tidak berdasar
2b6f6077a9f3d000	garis dasar
886e256ec5a48000	garis dasar
88332f51ae194000	pemain base
4c4776cc24b28000	ruang bawah tanah
f1ebd68951b30000	ruang bawah tanah
7ba49cabbdbd6000	basis
bd49f8cfb88be000	pesta
bd49f8cfb88be040	memukul
4440f92697fa8040	memukul
8e209ed257dec080	dasar
222230dea77a30c0	pada dasarnya
9571b92403e7e000	dasar
6e726c2be4be2000	kemangi
5edb1ac992aa2000	basilika
1954f0cbba026000	cekungan
5c0b2377bb731040	mendasarkan
5ae33ea54f1bc000	cekungan
597d5e40638e9000	dasar
b145b7d2f8928040	berjemur
0ba58b0a3cae2000	keranjang
932e3b3540415000	bola basket
e72d41dbf1816000	keranjang
143fb029f1399040	berjemur
053a612db995b080	Basque
694fcca04a30c000	orang Basque
4a984b95121b5000	bass
33264076cf6b6000	bass
d5bddbdb030a8000	basset
5ab8561eb5f3e000	tempat tidur bayi
1e8775ab5a5b8000	tempat tidur bayi
967f92cd234dd000	bassis
667101ddceaa4000	bas
4f5178a91f197000	fagot
0fa000f48ba64000	kulit kayu
a807ef2d9d245000	bajingan
cb43d0dc7a018000	bajingan
cca5090ec4933000	Bastille
e7b7588662af5000	benteng
9a7b7c786c79c000	kelelawar
b3adb9e41a82a000	Batavia
277f757f9e731000	batch
041849734cd27000	kelompok
0bea2c41e24c1040	mengelompokkan
e6f5e9d2040c0040	mengurangi
ad03546344e1f000	perahu datar
2027df9e90342000	mandi
07506edcc37f1040	memandikan
4918428d820b5040	mandi
bc0cf47db6214000	mandi
bc0cf47db6214040	mandi
4e27086547dc3000	jubah mandi
b49327ec608a8000	jubah mandi
56e89fe56b0e5000	kamar mandi
40ec7539b0550000	kamar mandi
2db54a96a11b5000	mandi
e31eeb93a4961000	bak mandi
1308ec222ed0c000	bak mandi
374ff7720eb67000	batimetri
3851bb2c1ba1b000	batik
8264c47b29db6000	Batman
9f99aa9a06e6a000	tongkat
cf2b9e0524233000	tongkat
de46022874533000	kelelawar
9be5e6966c436000	pemukul
f7c6efb4cf329000	batt
a697402d431cb000	batalion
b9b04054c3379000	batalion
abf07e605e618040	memukul
29405572ecc7a000	reng
29405572ecc7a040	menggemukkan
bb429d77b7c69000	adonan
bb429d77b7c69040	memukul
e5ba703a10435080	rusak
cea17dc4ffa73000	baterai
94b59eb9de4ae040	memukul
94b59eb9de4ae000	pemukulan
0968c726ff5f5000	adonan
bc5549c5e8d80000	baterai
33e0254ab3e64000	pukulan
ba1ec92c6f596000	pertempuran
ba1ec92c6f596040	bertempur
afa0b8d558bf2040	berjuang
5d3dc83bd65fa000	medan perang
9a5625c316b9c000	medan perang
30a56d9440352000	garis depan perang
a2a790b5981af000	medan perang
d4b2a64b8ec78000	medan perang
4c7b2e8d5668c000	pertempuran
29e7b596e0d4d000	kapal perang
fa067b297fb0b000	kapal perang
c80900c9d969b040	bertarung
0260973773467080	gila
8a56e1d3b02db000	baud
62799b1c56e62000	Bauer
60f7be4d5f879000	bauksit
82178c8a15b85080	bavaria
82178c8a15b85000	orang bavaria
46ea16d1f6fbd000	Baxter
7bf3e442e413f000	teluk
bf7479d3adc27000	Bayard
e619fedba3404000	bayes
956eeeb8a8c07080	Bayesian
46562c7bfcb8b000	bayonet
46562c7bfcb8b040	menikam dengan bayonet
61a6cbb4114cd000	rawa
64e2a7f3664ee000	teluk
71ca7e62e2e68000	pasar
ab1bae9ac368f000	bazar
c0cefdd345131000	bazoka
143f0024e9c28000	barel
43bd5a9875aa8000	BDL
6496829d359e7000	kamar tidur
606990194ddd9040	menjadi
f5f66a221e15c000	pantai
d072bed516a1d000	pengembara pantai
7d34b917a60d7000	pantai
43b745ad7800d000	tepi pantai
2342689fc00c4000	suar
79b5cb0ef4dfe000	suar
443377ef5b464000	manik-manik
c5f8845fc6191080	manik-manik
2a76c7b470ee6000	manik-manik
45d3013a06f7f000	penjaga gereja
f28bd184c16b8000	manik-manik
c53b982395342000	beagle
f5a841ce363fa000	paruh
8f4987ae03974000	gelas ukur
9c5ea56f5658a000	balok
b6ad47246640a040	bersinar
ab2a1ad422c1f040	bersinar
ab2a1ad422c1f080	berseri seri
c1c4835f08200000	balok
6772464f628fa000	kacang
edd1504635d65000	kursi bantal
895e08d49eb90000	topi kupluk
76457cc27bf8c000	topi kecil
a116bc5c028f1000	Beano
db1bd74ee97d4000	kacang
4e27dc904ee35000	beruang
4e27dc904ee35040	menanggung
96eb77b8cf1fc000	binturong
089088e984d74000	jenggot
2ddf93187afd3080	berjenggot
a0e627c01c0fc000	janggut
9fb2d4286ff1b000	pembawa
0514f75294608000	pembawa
2fc2fb8969b06000	bantalan
2fc2fb8969b06040	membawa
15006cd423a58000	bantalan
ebd257a585dd7080	pesimis
4d53a8f174f4b000	beruang
4d53a8f174f4b040	menanggung
a59feb9ec3a13000	binatang buas
5b30375bfb9ba000	binatang buas
73cd8c77b2d61040	mengalahkan
73cd8c77b2d61000	ketukan
73f16d743510c040	dipukul
73f16d743510c080	kalah
d9884c0a68fe1000	pemukul
7bc35b10d71eb000	pemukul
a0c951db24fa7000	pemukulan
a0c951db24fa7040	memukul
7815f1beed007000	pemukulan
00f180c0102cf000	Beatles
dbf8a49873764000	ketukan
dbf8a49873764040	mengalahkan
62765b4eda7b3000	kekasih
198b2890418fc000	Beaufort
654ebea5bddbd000	Beauregard
6f565ae6f4ff2000	kecantikan
f35e3aee16397000	peindahan
8fd2707881c2e080	cantik
e3e7fd50904eb0c0	dengan indah
71d02d0890629040	memperindah
d6a7fff856aae000	kecantikan
ef2b343471b79000	pacar pria
2a80f15289cd1000	berang-berang
83eecf8e06a57000	berang-berang
84b7b28f23038000	bebop
995166828ba89040	menjadi
ce8ca3815f80c200	karena
8a67d87de3383000	Beck
fb5043d485cce000	Becker
899def0880a44000	Becket
1b51ef8d3cb1f040	memanggil
af658321e9892000	Becky
e7358a10323e6040	menjadi
f67b3905d2a3c040	menjadi
ee06fdd4a46a9040	menjadi
530bc96ca7151000	tempat tidur
492ca7da2f573040	ditidurkan
492ca7da2f573080	berlapisan
b27130ce0c7c2000	tempat tidur
57346154589df000	Bede
80b4c6d13c98c000	kekacauan
072e24dea388d000	Badui
2e5b81679a164000	batuan dasar
307bdcaaf0af6000	kamar tidur
c4c6833b318f0000	kamar tidur
0851d6d6a1b0c000	tempat tidur
55406a624d0f1000	sisi tempat tidur
37419d48f203f000	seprai
5736409dff2a3000	seprai
7617d7f388e9d000	rangka tempat tidur
b73da91a64a7f000	waktu tidur
eeb9e2fd705d8000	lebah
8752e82666a69000	pohon beech
1f5e11eef3416000	kayu beech
a6775412944ef000	daging sapi
f61d0de86d39e080	berotot
32c4cd74c3301000	sarang lebah
fc0c5c3c43122000	pemeliharaan lebah
65495fa2b7cfd040	telah
25701d3254446000	bunyi bip
25701d3254446040	berbunyi bip
70ae59be537c1000	pager
ca715b98c972a000	bunyi bip
ca715b98c972a040	berbunyi bip
aa5d17ebac6b5000	bir
4571c66990e2b000	bir
9b095470e23e7000	lebah
e46dc55ce5f72000	lilin lebah
666e79170c245000	bit
ca46aa646fb11000	kumbang
a7a2dd6a4836f000	kumbang
f60f2d76cc434000	bit
112a2318732394c0	sebelum
112a231873239200	sebelum
21e431a9e96060c0	sebelumnya
2667c459104cb040	memohon
0beb08917640f040	mulai
e4f0399b7c5f1000	pengemis
ed4805430cab2000	pengemis
704673e6691e0040	memohon
f69ef70f95f3e040	memohon
870318fb76db7040	memulai
9a7fbac34fc86000	pemula
b34e982dfcf77000	pemula
27e3b378f24ec000	awal
27e3b378f24ec040	memulai
887e9a66ed1eb000	permulaan
8961675ec5b05040	dimulai
2711f70937b6f040	diperanakkan
79162e8ed34f8040	memohon
a48d0555dc6c2040	dimulai
21a90bd41f3ce000	atas nama
477095e1f9efe040	berperilaku
f1957fdf32d0e040	berperilaku
51e18b13acb3e040	berperilaku
b1df42ea0575c040	berperilaku
55e359defd4ca000	perilaku
e0ea6ae3b5caa080	perilaku
2017afdef6492000	perilaku
4636aad362879040	memenggal kepala
2ef71640fff8d000	pemenggalan kepala
2ef71640fff8d040	memenggal
776c6ac49e67a040	melihat
66efc62ada007000	raksasa
5f631784a4076000	perintah
35c10c1e74f434c0	di belakang
7fa1966af93a3040	lihatlah
795e4bf0503c0000	pemandang
fbc75666c1e10080	krem
fbc75666c1e10000	krem
ff4e0db2ad5b7000	keberadaan
ff4e0db2ad5b7040	menjadi
b3e527fcb08fc000	makhluk
1036a495b9fa4000	bel
e9d489b51daaf080	terlambat
3cc436cca6346040	menghentikan
b6c05642e638a080	terkepung
97a093ce8a436000	menara lonceng
b6d6198b670ba080	Belgia
b6d6198b670ba000	orang Belgia
6d6eeee5344e5000	keyakinan
25f9ff6a82349000	keyakinan
09ad87a899e2e080	dapat dipercaya
39b80306842e3040	percaya
278d164c1c4a8040	dipercaya
d9aabdf68c523000	orang beriman
f69c29bbbeff0000	orang beriman
165a43c9f1c9a040	percaya
018727ca979bc040	percaya
4efcdf2956152000	bel
3b2bbd22e61f4000	belladonna
a6bffc3ea69a7000	wanita cantik
7591fe9b297bf000	wanita cantik
551f346f0cfd9000	bunga lonceng
46178daebd2cb080	berperut
709e46d9fdf3b000	perut
ace2587b6fe3a080	agresif
3f97448ac1b48000	lonceng
3f97448ac1b48040	berdering
e023aa96c3c7c000	Bellini
2ece6c0394841000	pelayan hotel
e5c74b229baad040	meraung
e5c74b229baad000	raung
574f41ced4321000	peniup
b69973704cd79000	lonceng
a83af970d3af1000	perut
4770bded51b1f040	milik
b6fe2856dce3b040	milik
c8522e860ae2b000	kepemilikan
c8522e860ae2b040	milik
d534ccc7dfd2f000	barang-barang
f8fe3552b11fa040	milik
5b3033d6e5fba080	tercinta
5b3033d6e5fba000	kekasih
c3e9b5a2806a74c0	di bawah
c3e9b5a2806a70c0	di bawah
93164d6f82752000	sabuk
c05594f3ab0f5080	bersabuk
c05594f3ab0f5040	memasang sabuk
add068a976e12000	sabuk
add068a976e12040	memukul keras
fe1a4a2a4916b000	sabuk
875e20e74b08f000	jalan lingkar
d009095601af9000	beluga
4ae2a7a46939e000	Belvedere
6f4362d9c950d000	Ben
6c7bfaaf200ee000	bangku
dfef645554ac0000	bangku
cb37d16a88ec8000	tolok ukur
5e6331616d642000	benchmarking
adfd57278da20000	tolok ukur
4f5ceb6d9edd1040	membengkokkan
4f5ceb6d9edd1000	tikungan
7a67cefd941ba000	pembengkok
37f3a7e05ed55000	pesta mabuk
5379b70297e92040	membengkokkan
450295db5bea3000	tikungan
450295db5bea3040	membengkokkan
29a1363970d914c0	di bawah
47ea75d6f642e000	Benedict
0c3d458af46c5000	Benediktin
0c3d458af46c5080	Benediktin
7bb00c5ec5123000	berkat
25726e08cbfed000	dermawan
4d91c9d98d343000	dermawan
1ed858c334201080	bermanfaat
6d2dd909433310c0	secara menguntungkan
095ea6ab395f4000	penerima manfaat
3af4d7be113a7000	penerima manfaat
c4009d8eaaf08000	manfaat
c4009d8eaaf08040	menguntungkan
dc0cdb6734d04040	diuntungkan
c96bb10d433ab040	menguntungkan
d4f6cdded47c1000	manfaat
88e9198361182000	Benet
b4ae2779aa340000	kemurahan hati
d04b30f08fea1080	dermawan
473087770a8e2000	Beng
8b6d36ba8b435000	Bengal
e7efdb2bd973b080	Bengali
e7efdb2bd973b000	bahasa Bengali
7441e62a38d3b000	Bengals
2e86f2d2949f0080	jinak
5820addcfc13c000	Benjamin
6c6c0dcbb079c000	uang seratus dolar
5ea5452a5878a000	bennet
6023586668963000	Bennie
4a950c78c9f61000	Bennington
f2e33e9889ead000	Benny
982c02956c643000	Bens
27c0390d5b7e6080	bengkok
27c0390d5b7e6040	membengkokkan
9a28841106326080	bentik
b07910960d713000	Bentley
57f0819ee1ae6000	bentonit
efd2e87e0a66b000	Benz
860346477bf72000	benzena
0fefd8ad99a1b000	benzil
486d6232a3dcc000	wasiat
72361cfbe6d66000	warisan
8040f9c2c9d18000	Berber
8040f9c2c9d18080	Berber
ea1a526f0d429080	berduka
4bee1e191acbc000	kehilangan
20e50dc5e848c080	kehilangan
06834c490b89a000	baret
da6ede687edd2000	beretta
ddf724558a0cb000	Berg
5d2af8e11454a000	bergamot
9cb07d0a54295000	Bergen
31544694f5ef7000	orang bodoh
8d86aa12d2cf1000	berks
e9642f0cfd82d000	Berkshire
93aa3eb830db2000	Berkshires
62aa2378182ca000	Berlin
76cfa82652cb2000	orang Berlin
cc5bcf84317d2000	berm
eb2d15df12808000	Bermuda
4c97677bb7369080	Bermuda
4c97677bb7369000	orang Bermuda
db1627b77aa3d000	Bernard
3e2746533d01e080	Bern
3e2746533d01e000	anjing Bernese
61ea1ca0fa2d2000	Bernie
a9cd2901d90e0000	buah beri
681ecd4627da1000	beri
b248f7c564f2a080	mengamuk
bd78b565e5361000	pejuang gila
411628db94ff3000	tempat tidur kapal
ae1e56422691e000	Bertha
e4a676cb4edf7000	tempat tidur kapal
b79fd65cab8c1000	bertram
5ae617b13b056000	beril
024eaa756b853000	berilium
4b6507c1f5c3b000	bes
c922a79048ee1040	memohon
8ee7383252962040	melanda
c954a74d601ee4c0	di samping
c9f09877cefc74c0	selain
c9f09877cefc70c0	selain itu
0dfb88c8f8577040	mengepung
c8d47e0654801080	dipesan khusus
997de9787f12c000	bess
2b5e9f6726b0e000	Bessemer
a584d57df6ab1080	terbaik
a584d57df6ab10c0	paling baik
3a4ab641916fb080	kebinatangan
e1119bbd86cd0000	bestialitas
f3d4e7387655b000	buku tentang binatang
e558c975c0db0040	memberikan
7651716aef9e2040	diberikan
2b26f1db6f0ed040	mengalahkan
2b26f1db6f0ed000	yang terbaik
7f3af13c3ff6e000	bestseller
c0c21f5ba647a000	buku terlaris
c30c7868f2ffb080	terlaris
c9e452f94ef52040	bertaruh
c9e452f94ef52000	taruhan
28faff7f97dff000	beta
b94e98b72b51a000	beta
3dc41375cd2c4000	Beth
02ac120d29559000	Bethel
ea1c2b3d5ad2f000	Bethesda
036d215eec33e000	Betlehem
a2bdb07ab6196040	mengkhianati
303feb2fd3566000	pengkhianatan
a19fbc1818ca6040	dikhianati
5445ed0d8539b040	mengkhianati
b67514637d62e040	mengkhianati
19393555702b9000	taruhan
891678a1950e1000	ikan cupang
e1980d367ab70080	lebih baik
e1980d367ab700c0	lebih baik
820ab3334c82f000	perbaikan
f2ed6f51e40bc000	taruhan
f2ed6f51e40bc040	bertaruh
a332d3567cb06000	Betty
d44ba40fd9fb34c0	antara
52c15d5c1234c000	Bevan
59e2e590416b3000	kemiringan
59e2e590416b3040	memiringkan
c000b8a55d51c000	minuman
39b06234066eb000	minuman
88a192e70cbe1000	Beveridge
bec7b6c88b005040	berhati-hati
7315c0ca7cd42080	bingung
17b27586ab28b080	membingungkan
5eee6a88f2b29080	terpesona
5eee6a88f2b29040	tersihir
07c5039ee2465000	bey
630e5c07a407e4c0	di luar
fe057524065bf000	bezel
999aca346ac71000	bhakti
b4be246927666000	bias
a73e44e94b96d080	bias
4bbbb4734e2be000	bias
6471e51dd9cad000	biatlon
7325151cde507000	celemek
55f8891dcb7f0000	Bibb
fd6bf922dc76c000	bibliografi
38afa2beb728c000	Alkitab
b8c7f0f7d7532000	Alkitab
6a38850797d5b080	alkitabiah
3d0afcb84ee71080	bibliografi
ac6a4343d9736080	bibliografi
b042420fe1ce8000	bibliografi
48267e2e94636000	daftar pustaka
509c6af28a14f000	celemek
18736115f2cb6000	BIC
50207697b2f1e000	bikarbonat
ae6c3eb90dbce000	warna biru kehijauan
8187910961dea000	dua ratus tahunan
8187910961dea080	dua ratus tahun
6970dfb2d9f2f000	bisep
0361454662e07040	bertengkar
0361454662e07000	pertengkaran kecil
b2f9969bd5e3f000	sepeda
ae9a1780fe9c7000	sepeda
7e593295e4fe5000	bersepeda
112756c78cb20000	pesepeda
960581991bca9000	tawaran
960581991bca9040	menawar
3bb27e3edaecc000	penawar
7e26c4a2ffd18000	penawar
adcfc107c24a7000	penawaran
adcfc107c24a7040	menawar
0e51afd31256f000	bidet
5d70e4fea8506080	dua arah
85d96f0967c7f000	tawaran
85d96f0967c7f040	menawar
8e0fb33952882080	dua tahunan
02b3419676a70000	dua tahunan
e6a9bb5175339000	usungan jenazah
b4f94a9fc9b29000	pukulan
b4f94a9fc9b29040	memukul
13ac98f5b5cb2080	bifokal
949aba8c9015d000	percabangan
7c660a1adea13080	besar
3332de8a53784000	bigfoot
5c007ea7426b0080	lebih besar
d1f633fb225d9080	terbesar
51662cc5983f9000	hal besar
e970ad36ed53a000	domba bighorn
cd08106aaf7ed000	teluk
58814af965596000	orang fanatik
dc9aa837ec5a8000	sikap fanatik
3031723a7ddf5080	kecil mungil
3031723a7ddf5000	perhiasan
223828ff892bb000	sepeda
48447afadf1dc000	pengendara motor
68f66930274cc000	pengendara motor
41de8465cf160000	sepeda
eafb6d8ad7e73000	bersepeda
d8b8742c6ba95000	bikini
dd6b797eb750c000	bikini
73b2cecf3360a080	bilateral
4c13dcc397cac000	Bilbo
04589945d3a13000	empedu
865cdc851a29d000	lambung kapal
a74d358f228b6080	empedu
4be5032726dd4080	bilinear
630da267e9862080	dwibahasa
872606d335b47000	bilingualisme
01088120c63cd000	bilirubin
13550726dab9b000	tagihan
db31981a80d1c080	dapat ditagih
1ca67c9af5c01000	billabong
9dd394ec953cb000	papan reklame
f4979cc804c33000	papan iklan
2ce56f673bc73040	ditagih
57bea97a00279000	billet
558b4293a7e4a000	tempat tinggal
3ed47cfe2d381000	dompet
a8cbd38a873ae000	biliar
9147662d06e81000	biliar
ce821fc325e30000	penagihan
c0d770f21c57e000	Billings
6a52a4676ff7d000	miliarder
eb05932b8bb55000	miliarder
51ca7ede3766c000	miliaran
cddaf56698b6a000	tagihan
f1e9f02cf0d12000	Billy
c04e789979ed5000	Biloxi
971f0ecad072b000	Bim
002d9b00e682a000	wanita tolol
6b958ae5c842b000	Bimini
4927bbc92dab6080	dua bulanan
4927bbc92dab60c0	setiap dua bulan
e55f229e1ff2d000	tempat sampah
55eab499cc62a000	biner
36fae864859a8080	biner
36fae864859a8000	biner
c4b8d70adc0b4080	binaural
2ea4519878150040	mengikat
2ea4519878150000	ikatan
3016397220e6d000	pengikat
77ba1e87a0ed3000	pengikat
c82cbf507794b000	tempat penjilidan
d7c5b75cd1d5b080	mengikat
d7c5b75cd1d5b000	penjilidan
0e30fff03e0ee000	ikatan
be493968b327f040	mengikat
a5fcc40b90aff000	pesta makan
c5f60b4640c50000	bingo
aa3b58aedca02040	membuang
aa3b58aedca02000	pengelompokan
e80d764af5ed8080	binokuler
e80d764af5ed8000	teropong
1a0450e5b7e54000	teropong
8bc54da49246d080	binomial
8bc54da49246d000	binomial
538517f596123000	tempat sampah
fb325c23b0e9f000	biografi
4928beaf7aae6080	biokimia
c40f87c05c00b000	biokimia
26d2f7ebe11e0080	dapat terurai
e88bf01c33147000	biodegradasi
9927176ba3fd4000	keanekaragaman hayati
586259a64da92000	biorekayasa
6f8b4c7aadd89000	bioetika
fec84d5cee3b6000	biofeedback
df298e126d5ad000	biogas
ac0dbd79382af000	biogenesis
1c70b0ec234ed000	biogeografi
b63dec12193f1000	penulis biografi
e93ee54222534080	biografis
a85fd8abe2296000	biografi
a42c2080059e7000	biografi
5cb904dd3a82a000	biologi
04a3d9576a1fd080	biologis
33c990f796657080	biologis
2a2fb65811d7e0c0	secara biologis
a5aca84bee552000	ahli biologi
0f27a24dc0700000	ahli biologi
97c60d94bd978000	biologi
95234cd624808000	biomassa
074bdbeccb673080	biomekanik
6483200b01512000	biomekanika
b3bdaa8b96621080	biomedis
e3dd1b75d34cb080	biometrik
db1424cc3fa8e000	biometrik
3b250a6638f1e080	bionik
044275e436025080	biofisika
d14ec404c11e4000	biofisika
8e93df20e6784000	film biografi
04886043c4da6000	biopsi
7370e6a026eb1000	biopsi
8300a04d92a60000	bioremediasi
81db9c44e354b000	BIOS
800353849a2d1000	biosfer
11764b2f6ba40000	biosintesis
1ebf7994cbf42000	biota
58c4018849a5b000	bioteknologi
70a4de65ff836000	bioteknologi
7384d400e8c53080	biotik
159693658f8dc000	biotin
6cb0fa01dfcd5080	dua partai
901d81f4be70c080	bipartit
670edfb25c354080	bipolar
516b774cb2473000	pohon birch
ff12dccae84df000	burung
2d947d592e96b000	pengamat burung
4b9e74018ec9b000	rumah burung
74dcb4a60bca2000	sangkar burung
8aed2c81dd156000	birdie
bb9cd12fbba9d000	birdie
9eb7975ec53d8000	pengamatan burung
19a0e90e842b4000	manusia burung
0ba15cd26c12c000	burung
64cf0c582bfb0000	pengamatan burung
b4496c35e24a5000	birr
043850e7ccebb000	kelahiran
808d11742649d000	ulang tahun
e53ef6816bbf3000	ulang tahun
0a96788c6dfcd000	persalinan
0a96788c6dfcd040	melahirkan
f8670ad7fe18d000	tempat lahir
73be1dcb7b673000	hak kesulungan
eb319f6941d7f000	kelahiran
43a8266e4aded000	batu kelahiran
98610c992c3d5000	batu kelahiran
b7d80811104e6000	BIS
31ada00b9ad7c000	biskuit
bf3f03adcaf56000	biskuit
3509037cc164b080	biseksual
3509037cc164b000	biseksual
63a479fb728fe000	biseksual
9f933f6211522000	uskup
f60407242d7e0000	uskup
4527ec5cf23b5000	Bismarck
ae34b98cbfd2f000	bismut
efab3dd422123000	bison
bbb5d3a71c4f0000	sup krim
fd87b7aaa8ebe000	bistro
c4b9c140ae611000	sedikit
57ec6d610ad46000	jalang
8244760041217000	anjing betina
1bc7986cc8c51040	mengeluh
1bc7986cc8c51080	menyebalkan
e938060e23c88080	galak
56e25fb7612e8040	menggigit
56e25fb7612e8000	gigitan
739701e9cc919000	gigitan
739701e9cc919040	menggigit
c5a34a6012de0080	menggigit
f17fb7b8b4a8a000	bitmap
fe778cb535e04000	bitmap
ee02b91141fe9000	bit
111701307220d040	digigit
3d2622f0ad46a080	pahit
5a0ffd85d05c50c0	dengan pahit
da8f0a891d911000	kepahitan
0b213462f6825080	manis pahit
98bc450698287000	BitTorrent
0ce7c35876709080	kecil
4991d211d5c2f000	bitumen
e438388d1300e080	bitumen
34ceced694c4f080	dua mingguan
34ceced694c4f0c0	setiap dua minggu
11a5c29943dbf000	bisnis
3d2fe61da6be9080	aneh
d8b66c41a3f0a000	Bizet
8537216c15b46000	buku
68a65811a5851080	hitam
68a65811a5851000	hitam
cd22635a18bdb000	blackberry
005790d92032c000	BlackBerry
d3b07d49965c5000	burung hitam
7ee219806cf8a000	papan tulis
21c38f4f92258040	menghitam
21c38f4f92258080	kehitaman
4b9d54eb3b269080	lebih hitam
f474830b3cad2000	Blackfoot
b594a2ed7bab4000	blackjack
f6acb34acf2b0000	lampu ultraviolet
8a5c100d4558d000	daftar hitam
8a5c100d4558d040	memasukkan ke daftar hitam
da67d0d5e2a74040	memasukkan daftar hitam
da67d0d5e2a74080	masuk daftar hitam
b03c0bc25b91b000	pemerasan
b03c0bc25b91b040	memeras
739b9b1dd7407000	kegelapan
79d9b07713d32000	pemadaman
81b05ced52765000	pemadaman listrik
cf271c5c69c63000	orang kulit hitam
8ff3542b46a43000	pandai besi
a9c5f0de49d92000	kayu hitam
742dda0618ad9000	kandung kemih
3e4ab70acd72f000	pisau
a8140531d8364000	bilah
5201c68d7f595340	blah
fb4718f29689c040	menyalahkan
fb4718f29689c000	kesalahan
2dbb034eba11e040	disalahkan
61672b4fdc6a1040	menyalahkan
233728c584209040	menyalahkan
cfd57df248f46000	Blanc
ff5ec321fc435080	hambar
aebb73aea11d0080	kosong
aebb73aea11d0000	kosong
1d7ddc0cafe25000	selimut
6494a47c68671000	selimut
6e0ae7f1462dc040	mengosongkan
6e0ae7f1462dc000	pengosongan
fd787d8969e8e000	kosong
233f5739b7077000	rayuan
233f5739b7077040	merayu
a7c42e0fde016000	penistaan
7ace5036cbe83000	ledakan
7ace5036cbe83040	meledakkan
fe48c2753aed3080	terkutuk
319d20f3f63b0000	blaster
ad22f3ac88a5b000	peledak
77ed00365a47d000	peledakan
3e3a37870ad8b000	ledakan
3e3a37870ad8b040	meledak
87faadc80781f080	terang-terangan
a7e083bdf86110c0	secara terang terangan
9dd0712af1d8c040	mengoceh
9dd0712af1d8c000	omong kosong
e914f10630450000	kobaran api
e914f10630450040	menyala
0c8178731abee040	menyala
ec2f0f05dceba000	blazer
692472535a109000	blazer
e6ac51ad4b056040	menyala
e6ac51ad4b056000	kobaran
c0ab08e3de0e7080	menyala
2c3d9eeca8442000	gedung
06102367bfe15000	pemutih
06102367bfe15040	memutihkan
1f1a54bfb0261080	diputihkan
1f1a54bfb0261040	memutihkan
7cb247e996f47000	tribun terbuka
5aa706685bedb000	pemutihan
eb0440ab525f1080	suram
77deab8a126b7040	berdarah
a51d1817d8640040	berdarah
ab362a31d6c5a000	pendarahan
ab362a31d6c5a040	berdarah
4467c65a83619040	berdarah
4467c65a83619000	pendarahan
b371122a10e7c000	bunyi bip
b371122a10e7c040	berbunyi bip
dfc988397a22d000	noda
b6c9d16949f36000	noda
8d2eb0b8e2182000	campuran
8d2eb0b8e2182040	mencampur
733babb640c4c080	dicampur
43be18ef8f05e000	blender
20ad0d4ef9e5e000	blender
b37005d3ba60b000	pencampuran
91346897f332b000	campuran
91346897f332b040	mencampur
a03eaa1286e69000	Blenheim
3d9ad92d50e4f040	memberkati
1617bc69c135f080	diberkati
0f1dbb0532992000	berkah
1b9e903d058cb000	berkat
a67cf52835390040	meniup
7cf9077895805000	penyakit tanaman
21e2a25404844080	rusak
21e2a25404844040	merusak
d5f8be69baaaa000	balon udara
b8ce0bbbc4cef080	buta
b8ce0bbbc4cef000	tirai
16c3c90b615e6040	dibutakan
f2e1a1e7228f0000	penutup mata
f2e1a1e7228f0040	menutup mata
1fa749a7934a3080	ditutup matanya
c01c9b004eb7e080	menyilaukan
c01c9b004eb7e040	membutakan
e8c712ff0f5c30c0	secara buta
fc3e6b9e5a7c1000	kebutaan
72845b65ddc4f000	tirai
72845b65ddc4f040	membutakan
2322b06444771040	menyerang dari samping
69ce212849e45000	perhiasan mencolok
